loan_amnt,int_rate,annual_inc,dti,revol_util,total_acc,open_acc,inq_last_6mths,actual,risk_score
10000,7.02,60000.0,16.39,14.2,36,13,0,0,0.4384912075084511
30000,7.84,90000.0,5.75,5.3,10,5,0,0,0.5721183652530776
35000,8.81,85000.0,24.45,58.1,28,18,1,0,0.16633058894028294
15000,7.02,100000.0,1.0,19.3,10,5,0,0,0.6424298335787215
20000,8.19,125000.0,12.86,53.8,19,13,1,0,0.4086746456053169
19000,6.46,62000.0,15.04,61.8,34,13,2,0,0.48357391135463373
8000,10.08,70000.0,9.77,33.5,15,8,0,0,0.5270745368487213
3500,11.31,35000.0,23.87,4.9,21,17,0,0,0.22689453217352704
23700,8.81,219000.0,14.8,20.0,28,14,0,0,0.519750342002916
12000,13.56,65000.0,10.65,14.5,17,10,1,0,0.5806981756035549
8000,6.46,55000.0,3.14,6.0,10,7,0,0,0.5447737264475467
18000,11.8,73000.0,30.38,26.5,57,21,0,0,0.24568117709909634
25000,10.08,140000.0,21.89,79.9,13,7,0,0,0.4631835778611713
12000,14.47,114000.0,7.39,3.8,23,8,1,0,0.7785793093562853
6500,18.94,55000.0,0.44,4.0,17,1,0,0,0.8616173940818211
18000,11.31,100000.0,27.36,38.0,34,20,0,0,0.18062821724058647
35000,6.46,49000.0,33.46,48.4,25,16,0,0,0.11333682490916586
10000,10.72,65000.0,6.87,26.3,19,11,2,0,0.6219580370108851
25000,15.02,48500.0,22.9,50.2,20,14,0,0,0.21338083790198184
16000,6.46,200000.0,3.38,30.4,21,17,0,0,0.35437432844040984
30000,8.19,377000.0,9.46,0.1,25,7,1,0,0.9251388296357065
10000,16.14,80000.0,0.68,36.8,5,2,0,0,0.7480337377749585
16000,8.46,135000.0,36.62,66.7,28,15,1,0,0.35030233019477536
15000,6.67,90000.0,1.36,28.0,6,3,0,0,0.6604380097822973
30800,20.89,72000.0,20.87,53.5,17,12,0,0,0.29835424308234715
7000,10.33,20800.0,17.71,52.6,7,5,0,0,0.47288096881089736
7500,10.47,56500.0,14.93,28.6,11,7,0,0,0.5201090280449946
29225,10.47,110000.0,30.47,41.8,38,14,0,0,0.3390970626686351
12000,14.47,48000.0,21.73,42.5,9,7,0,0,0.4605539130762044
12000,8.81,78000.0,16.65,78.1,21,8,1,0,0.5502707386826259
30000,17.97,63000.0,31.12,64.1,22,11,1,0,0.3811718046939442
6000,12.98,103000.0,12.55,15.1,10,10,1,0,0.6080452660399451
10000,11.8,44000.0,7.47,20.6,17,11,0,0,0.4108375124200978
30000,10.33,115000.0,12.65,32.4,24,14,0,0,0.3074843399628607
4000,14.47,65000.0,11.15,50.5,44,14,2,0,0.6792958216545308
15000,25.34,58000.0,34.02,60.6,21,16,0,0,0.2316631820320013
5000,13.56,179000.0,12.66,19.6,22,12,3,0,0.8405719859981327
40000,16.91,80000.0,13.35,35.3,18,9,0,0,0.40130460573017795
25000,18.94,50000.0,10.11,7.7,11,6,1,0,0.6624806082375309
10000,6.46,71000.0,11.31,35.6,36,23,0,0,0.12631103209250635
40000,10.47,140000.0,20.69,17.7,49,22,0,0,0.19118090956327988
30000,16.14,67000.0,26.26,59.1,19,10,0,0,0.3259783675464132
6250,10.33,36000.0,18.83,44.3,10,6,0,0,0.49151030565055703
15000,11.55,60127.0,30.78,41.0,32,11,0,0,0.4205521882075643
4200,10.72,70000.0,23.5,37.9,18,12,1,0,0.45945535286069455
1500,16.14,80000.0,7.85,21.8,28,11,1,0,0.698785999621428
17400,15.02,76000.0,14.27,36.9,21,11,1,0,0.5219389123132561
15000,7.02,45000.0,4.77,3.1,15,5,0,0,0.6145633887651388
20000,11.8,57200.0,16.01,54.6,17,14,0,0,0.2147463152594643
8000,8.81,51000.0,10.56,50.0,12,5,0,0,0.5594427632635267
8500,8.46,80000.0,10.65,46.4,21,11,1,0,0.514930695912685
20000,11.8,136000.0,9.07,21.6,13,7,0,0,0.6254991292806165
20000,11.31,80000.0,26.15,27.7,33,12,2,0,0.6065210767121619
10000,25.34,19000.0,8.65,15.4,23,8,0,0,0.6459418780882941
29500,23.4,80000.0,22.62,78.6,12,11,0,0,0.2956406366641335
20000,8.19,102000.0,37.47,16.8,38,20,0,0,0.1850314810108404
32000,13.56,140000.0,16.27,27.7,44,23,0,0,0.18082695466361492
20000,10.72,50000.0,17.83,56.0,22,16,2,0,0.2999692175549018
10000,10.33,26000.0,12.37,55.5,14,8,0,0,0.4019214798036868
4500,20.89,82000.0,10.76,92.8,7,6,0,0,0.5693653014002428
10000,10.72,32000.0,11.09,21.2,15,6,1,0,0.6515066490461469
8000,8.19,80000.0,11.1,72.1,11,7,1,0,0.5628851145432238
17500,18.94,45000.0,26.37,76.4,9,7,0,0,0.3948602309533852
35250,8.81,360000.0,14.13,51.0,28,14,0,0,0.621058951069561
5500,19.92,80000.0,30.99,58.7,19,13,1,0,0.45223193895098907
8500,17.97,36000.0,20.07,7.3,5,4,1,0,0.7225683084076487
30000,16.14,106012.0,18.33,87.6,25,11,2,0,0.5358109331163994
1000,24.37,15338.0,23.16,0.0,6,2,0,0,0.7672014465970654
20000,13.56,55000.0,18.55,25.3,21,7,0,0,0.5455644410079001
30000,12.98,70000.0,20.73,25.2,31,15,2,0,0.4357619517081265
4500,7.56,30000.0,34.92,24.5,12,5,0,0,0.518037435442113
10425,8.81,48173.0,35.16,55.2,17,9,0,0,0.3484507281926532
10000,15.02,70000.0,12.31,55.2,7,5,0,0,0.5777617021415034
5000,7.21,48000.0,5.25,12.0,26,18,1,0,0.3059758943957156
2200,19.92,56623.0,22.66,102.0,8,6,0,0,0.49678341407882676
17000,15.02,60000.0,14.72,74.4,17,13,0,0,0.254538768170098
3000,8.19,23000.0,4.07,1.0,26,8,0,0,0.6126921541148291
6250,15.02,50000.0,24.2,77.0,17,12,1,0,0.37907790374197686
10000,15.02,50000.0,7.27,29.0,12,10,2,0,0.6188100741888312
15600,17.97,60000.0,25.82,66.5,36,17,0,0,0.24489647049100247
13000,6.46,82617.0,8.13,29.3,20,8,0,0,0.5388906504201673
40000,8.19,130000.0,22.99,53.3,21,12,0,0,0.26931540007007515
20500,8.19,52000.0,12.65,83.1,17,7,0,0,0.38590979810818815
10000,13.56,34000.0,28.49,61.8,17,7,0,0,0.44938899618282224
35000,10.08,180000.0,23.31,64.5,30,12,0,0,0.41213331647944473
6000,15.02,19200.0,19.38,6.0,21,13,0,0,0.3630309925761779
10000,7.56,37000.0,37.63,13.9,43,14,0,0,0.3665297789538621
18200,18.94,60000.0,27.32,25.7,33,17,1,0,0.3542900533392497
1000,16.91,22000.0,13.15,96.1,8,5,0,0,0.5016731488244738
5000,8.81,71000.0,9.69,31.8,15,8,0,0,0.5370587351982785
10000,16.14,75000.0,22.93,57.4,26,11,1,0,0.5458737367829081
2000,8.81,43000.0,8.09,57.1,24,6,0,0,0.6148152196233854
10000,12.73,20000.0,6.48,22.8,10,6,0,0,0.5346769018761843
35000,16.14,120000.0,16.02,27.8,53,12,1,0,0.6944130969999749
26400,6.67,65000.0,24.52,37.0,13,9,0,0,0.3097169755808134
12800,11.55,24000.0,29.85,40.2,18,4,0,0,0.5670405327870011
22000,16.91,78200.0,35.54,24.2,26,14,0,0,0.31393985645394684
16000,16.14,60000.0,34.3,46.8,16,6,1,0,0.6136991692801338
40000,11.55,57000.0,20.06,53.7,13,7,0,0,0.3281388737152179
15000,6.11,75000.0,14.5,19.2,16,12,1,0,0.4163507946566194
24000,11.8,350000.0,13.82,38.9,26,14,1,0,0.7609518222492542
26000,6.11,65000.0,23.28,15.0,7,6,0,0,0.41906665585428543
10000,19.92,47000.0,6.77,22.8,15,14,1,0,0.43215625375355105
10000,10.72,100000.0,4.74,17.7,16,13,1,0,0.5017569427491891
40000,16.14,150000.0,11.82,46.5,35,22,1,0,0.20776540659080997
32000,12.98,130000.0,23.04,48.2,24,15,1,0,0.3351908362008621
24850,7.84,220000.0,10.27,8.9,12,8,0,0,0.6640423339828124
30000,20.89,165000.0,18.79,76.6,20,14,4,0,0.6960477893315355
10000,12.73,50000.0,21.05,93.2,12,10,0,0,0.28777265544431035
11000,7.02,60000.0,6.56,31.6,9,8,0,0,0.44125880765357633
24000,19.92,60000.0,10.41,28.0,10,8,0,0,0.47947755820380855
9400,10.72,45000.0,14.77,18.2,18,9,1,0,0.5728744832938205
6000,13.56,70000.0,16.22,55.3,10,6,0,0,0.5574830226173302
36000,12.73,110000.0,17.77,68.0,27,14,0,0,0.24984053662645891
15000,10.47,192000.0,29.23,60.4,46,16,0,0,0.47718720468154896
2750,20.89,70000.0,19.1,98.9,6,6,0,0,0.5219663517943107
32000,10.72,70000.0,22.39,52.1,22,8,0,0,0.39658941815809934
3000,15.02,8880.0,17.84,21.1,14,6,0,0,0.5740209677302639
20000,6.67,120000.0,8.25,5.5,9,8,1,0,0.6140848350385097
25000,11.31,203508.0,16.24,58.4,27,13,0,0,0.47391974101444834
2500,8.19,16800.0,21.14,5.8,15,7,1,0,0.6100015271275773
6000,10.72,65000.0,6.52,36.6,23,6,1,0,0.7459706619790067
19000,8.81,144000.0,16.21,72.6,19,12,0,0,0.35839393743223863
18000,7.56,173000.0,7.93,18.2,20,12,1,0,0.605711145085625
6000,11.8,40000.0,38.67,27.2,13,10,0,0,0.35151458270275543
10000,7.21,25000.0,26.16,11.2,12,5,0,0,0.5242342968572004
10000,6.11,95000.0,9.73,12.0,26,14,0,0,0.39417724140355687
15000,16.91,169000.0,13.3,22.2,37,13,1,0,0.7310653983800718
10000,14.47,63000.0,6.21,48.8,22,6,1,0,0.7295624070138343
16000,11.31,56000.0,8.92,41.3,23,12,1,0,0.4488626130937443
15000,23.4,88000.0,20.73,23.1,23,13,3,0,0.7257088138428182
25000,7.21,126000.0,6.21,79.0,7,4,0,0,0.5405578324767729
8000,17.97,36000.0,19.6,37.3,13,8,0,0,0.4920861914167843
6000,11.06,80000.0,6.79,6.8,33,13,1,0,0.6262777384229345
3000,18.94,9000.0,37.47,28.7,14,9,0,0,0.4207571065009154
8000,15.02,156000.0,36.5,91.0,33,18,1,0,0.346719540145391
8000,16.14,56000.0,26.45,18.1,22,19,1,0,0.2527506907993856
15000,7.21,122000.0,28.05,64.8,42,27,0,0,0.0719640209416162
10000,18.94,90000.0,13.48,43.6,37,20,0,0,0.2727565282348372
40000,15.02,75000.0,2.51,55.2,10,3,0,0,0.5597238503379691
15000,11.8,40000.0,7.92,42.5,9,7,0,0,0.4468853711900799
24000,6.46,150000.0,15.11,49.9,22,14,0,0,0.3101957755109485
18000,18.94,92000.0,20.28,47.0,17,14,0,0,0.3079338172444574
6000,16.14,55000.0,14.12,9.9,31,9,1,0,0.736665931203282
10000,8.46,28000.0,22.67,36.2,9,7,0,0,0.4026107293094096
10000,11.06,39000.0,21.26,54.7,26,8,0,0,0.49053317338905017
20000,14.47,61422.4,26.71,68.4,14,7,1,0,0.5111435896777782
11000,10.72,39500.0,38.86,46.2,13,10,1,0,0.3743322857579411
37000,13.56,119016.0,14.16,43.0,59,17,0,0,0.39827664072048813
20000,16.91,120255.0,31.05,1.4,47,9,2,0,0.8670834106912841
16000,16.91,150000.0,7.95,40.9,20,14,1,0,0.5354094583968557
32000,22.35,91000.0,25.81,64.8,31,13,0,0,0.3519039489114529
5000,8.81,76000.0,21.24,11.6,45,12,0,0,0.5983136425932196
18000,11.8,85000.0,34.35,61.0,38,19,0,0,0.17688634717058957
15000,16.14,100000.0,10.75,79.1,22,8,0,0,0.5537685546698675
16000,6.46,70000.0,18.62,11.7,17,8,0,0,0.4866308577711055
36000,13.56,120000.0,23.82,34.5,51,24,1,0,0.19284382532474859
5000,6.46,73000.0,3.37,42.3,26,7,0,0,0.6355100451019364
6000,11.31,28500.0,26.48,58.9,64,12,1,0,0.6688869690900301
20000,12.98,63000.0,11.56,10.9,18,17,0,0,0.20680738323637385
30000,18.94,128000.0,24.94,11.8,61,21,2,0,0.5501364936249454
5000,15.02,70000.0,36.98,83.8,21,14,0,0,0.2485827749012532
5000,13.56,22000.0,26.19,7.4,13,11,1,0,0.45554297076818456
7500,17.97,57733.34,15.34,13.2,21,5,0,0,0.738578977022874
8000,7.02,39000.0,0.77,4.2,12,4,0,0,0.6649397955375334
5000,11.8,115000.0,30.24,46.9,46,18,1,0,0.45315977791283574
40000,16.14,90000.0,24.69,74.0,19,10,1,0,0.37573013557952445
12000,10.33,45000.0,8.75,10.5,12,5,0,0,0.6121577691742741
6400,16.91,50000.0,13.68,8.0,35,13,2,0,0.7025935321895255
40000,16.14,76232.0,21.69,27.0,27,14,1,0,0.3388407245629068
10000,17.97,195000.0,14.29,84.8,14,9,0,0,0.619512895343475
40000,6.11,300000.0,20.8,30.9,38,19,0,0,0.3730452334338149
17000,6.46,85000.0,14.7,76.2,25,6,0,0,0.5428713962834599
4300,12.73,125000.0,5.08,12.1,30,15,0,0,0.5186440285819606
10000,7.56,117000.0,17.07,83.4,27,10,0,0,0.4681697270863525
20000,8.81,45000.0,7.79,42.1,28,16,0,0,0.2122245743673711
16000,7.02,83000.0,21.44,34.2,54,17,0,0,0.36306078286648524
1000,11.31,63000.0,23.12,45.3,22,10,0,0,0.47608836679121463
15000,15.02,28000.0,17.7,40.7,14,8,0,0,0.4273262083800278
6000,6.67,80000.0,17.27,24.4,31,13,0,0,0.43155846223900984
40000,12.98,156000.0,8.63,,13,6,0,0,0.5713070623321408
30000,8.19,112000.0,27.69,41.1,41,19,0,0,0.19074584241565531
10000,20.89,100000.0,16.02,53.6,22,10,1,0,0.6528776382612197
28000,11.06,84200.0,32.16,54.6,40,14,0,0,0.3040641855819604
15000,10.72,165000.0,7.01,66.9,9,5,0,0,0.664504597533206
15000,8.46,90000.0,12.4,38.7,24,12,0,0,0.39483511791044223
24000,10.72,145000.0,25.63,37.9,27,20,0,0,0.17342382424080627
18000,15.02,140000.0,33.98,87.5,17,14,0,0,0.25796647846241966
15000,8.46,150000.0,14.5,41.3,23,11,0,0,0.5086231465182404
36000,14.47,93600.0,4.14,0.3,29,13,0,0,0.4199387563836636
7000,20.89,100000.0,29.22,81.6,55,19,0,0,0.36852405331206056
12000,15.02,60000.0,35.6,100.4,17,9,0,0,0.33096344932093613
12500,11.8,95000.0,11.46,66.0,17,13,0,0,0.3142174471411243
20000,7.02,50000.0,20.57,32.3,26,16,1,0,0.25233287320028747
33000,19.92,94000.0,24.06,49.5,40,12,0,0,0.46332029819371046
10000,13.56,36000.0,15.5,28.3,9,6,0,0,0.5263057735882893
10000,10.72,60000.0,17.0,23.7,23,16,0,0,0.2565085861563688
14400,16.14,30000.0,30.12,12.5,16,6,2,0,0.723176777798207
15000,18.94,100000.0,34.25,70.1,14,9,0,0,0.4345463922443865
12000,20.89,78000.0,12.97,31.0,12,8,0,0,0.5781357663980609
4675,7.56,27000.0,6.09,12.9,11,8,0,0,0.4749648275971867
25000,7.02,100000.0,9.8,4.0,6,4,0,0,0.6097806635984049
10000,26.31,35000.0,14.71,68.5,15,7,0,0,0.560039145619124
16000,11.8,65000.0,26.16,29.2,34,22,0,0,0.1273805885636336
24000,18.94,63000.0,21.5,49.0,14,8,0,0,0.4411950265640646
14000,16.14,125000.0,17.5,55.1,59,18,0,0,0.4743300580476481
15000,10.72,42000.0,32.94,67.4,25,19,0,0,0.10236304776426447
5500,7.02,126049.0,13.09,0.2,31,21,0,0,0.2536383704067644
10000,13.56,27040.0,2.66,14.7,5,3,0,0,0.6573943264904234
11500,6.11,95000.0,7.72,42.0,34,9,0,0,0.5993890460153749
25000,13.56,70000.0,12.26,78.0,16,8,1,0,0.4845951211933386
3500,7.02,98000.0,7.16,50.6,30,11,0,0,0.529720642012178
40000,6.46,35000.0,45.78,70.8,14,7,0,0,0.20442861969212212
3500,12.98,92000.0,7.26,84.8,9,4,0,0,0.6425178785959119
7500,16.91,70000.0,22.24,13.5,36,19,0,0,0.29692059683259053
40000,6.67,100000.0,10.1,27.9,22,15,0,0,0.19963149815320322
5000,10.72,95000.0,19.47,17.5,29,13,0,0,0.4830057240082892
20000,8.81,89000.0,23.89,53.4,20,12,0,0,0.298354264622407
8000,14.47,15000.0,34.32,39.9,13,11,0,0,0.2832662992009166
29000,14.47,40000.0,1.86,2.7,14,5,0,0,0.5955622308009563
21000,10.33,54000.0,20.38,60.2,26,6,0,0,0.5259169729664164
20000,7.84,150000.0,10.33,24.0,25,16,0,0,0.33381475756490014
35000,6.11,325000.0,0.21,4.7,16,9,1,0,0.8186372867051812
10000,8.81,80000.0,35.76,14.7,41,24,1,0,0.17359526268900144
5000,10.33,40000.0,23.13,40.3,31,17,1,0,0.3022491533972589
20000,22.35,78000.0,24.15,35.1,27,19,1,0,0.2785750731231941
20000,6.46,123000.0,27.84,60.7,28,13,0,0,0.3211477020410165
10000,10.08,65000.0,17.98,45.6,20,8,0,0,0.503438321238866
6000,6.11,37000.0,19.17,29.6,8,4,0,0,0.5529110988738115
12000,15.02,125000.0,24.25,55.0,36,15,1,0,0.5107902937736752
8000,13.56,61500.0,13.37,26.0,11,10,1,0,0.5273799005475984
18800,15.02,60000.0,21.7,36.2,30,22,0,0,0.11634833998958624
12000,8.19,72000.0,25.4,53.3,18,9,0,0,0.4030128509545788
15000,11.8,125000.0,17.03,29.4,15,5,0,0,0.6900422684422568
24000,20.89,38000.0,22.3,72.9,12,6,1,0,0.535760281319254
35000,11.8,90000.0,23.07,27.7,34,15,0,0,0.27435430549407
20000,8.81,75000.0,5.68,24.0,18,9,0,0,0.469966329742906
25000,8.19,52000.0,22.46,3.5,19,12,0,0,0.2941228387517674
13275,11.06,117920.0,16.25,15.7,38,31,0,0,0.060626347788433635
1000,7.21,40000.0,9.27,5.8,31,8,0,0,0.6523388565407814
5000,7.56,75000.0,28.73,23.4,47,27,0,0,0.09906089182332747
4000,19.92,65000.0,2.25,13.0,22,14,0,0,0.4753464984022426
3600,11.06,41600.0,14.51,40.6,15,8,1,0,0.5820015626583717
4200,8.81,84000.0,16.91,46.4,34,12,0,0,0.4890270255297031
15000,18.94,110000.0,19.05,49.8,15,10,0,0,0.4885007011960009
9500,18.94,63000.0,12.63,37.8,14,10,1,0,0.5670551962392298
24000,11.55,256000.0,8.45,5.0,34,9,0,0,0.8237878057996723
3300,7.84,75000.0,14.8,17.4,16,10,3,0,0.737948871218762
32000,11.55,175000.0,3.21,72.1,8,4,0,0,0.6363384437600291
5000,7.02,38000.0,0.79,12.3,6,4,1,0,0.7078256176626391
20000,23.4,120000.0,23.19,96.3,30,16,0,0,0.29645435810367193
20000,10.33,80000.0,23.96,42.5,19,9,1,0,0.5114930411400792
25000,11.8,120000.0,14.98,8.3,20,17,1,0,0.3258429931397569
26500,8.81,364000.0,11.46,28.1,56,19,2,0,0.8319149883592599
20000,10.72,52100.0,9.68,98.9,9,2,0,0,0.5351255320882085
15000,15.02,55000.0,26.75,94.0,18,11,1,0,0.35612783463294867
24425,27.27,47675.0,52.67,84.7,35,13,0,0,0.2980795581496513
20000,15.02,120000.0,7.06,15.8,7,6,0,0,0.6388419886966453
32000,13.56,95000.0,15.68,80.4,18,8,0,0,0.3970582767387258
10000,10.47,77000.0,4.38,21.9,40,16,1,0,0.5063565292228773
12000,6.67,50000.0,17.71,17.4,32,21,1,0,0.18973356583711756
30000,7.02,95000.0,17.43,8.4,30,17,0,0,0.22382506445103914
8000,13.56,53000.0,15.01,52.2,23,8,1,0,0.6300083791863904
8000,12.98,50000.0,17.38,68.6,6,5,0,0,0.4993765585145061
12000,7.02,25000.0,65.67,23.7,36,14,0,0,0.2266184040348877
32000,10.72,55611.0,9.5,21.6,14,5,0,0,0.5239236497972397
16000,15.02,23707.0,13.72,31.0,9,5,0,0,0.5291947392528981
15000,8.81,65000.0,23.78,82.8,9,7,0,0,0.3564054166409227
12000,15.02,130000.0,14.08,12.3,27,24,1,0,0.2200973013493843
30000,12.98,70000.0,28.24,60.9,11,9,3,0,0.5516003925107886
34075,7.02,230000.0,8.56,6.1,15,7,0,0,0.6926787699530214
35000,6.46,120000.0,15.69,51.2,30,13,0,0,0.3035412737842966
5000,13.56,25440.0,6.23,18.3,12,8,2,0,0.6907558902205087
16500,17.97,37000.0,52.09,82.9,18,9,1,0,0.3796333505223505
9000,6.11,168000.0,10.26,2.2,35,9,0,0,0.7637049134748496
12000,23.4,15000.0,54.72,71.5,8,4,0,0,0.4639448310213698
8000,20.89,85000.0,12.52,26.9,10,5,0,0,0.7125434753988258
10000,25.34,24000.0,17.2,27.7,19,9,1,0,0.6349797423478322
17500,10.72,77000.0,26.09,55.5,47,16,0,0,0.32289579611333535
16000,15.02,55000.0,23.54,51.0,26,10,0,0,0.434164069870999
24000,10.47,80000.0,21.68,41.2,22,13,0,0,0.28066355672795745
35000,25.34,96000.0,18.99,78.5,20,13,0,0,0.2919938957028193
15000,13.56,75000.0,11.79,3.5,51,15,1,0,0.6309564221358178
10000,8.81,75000.0,11.65,25.4,25,15,0,0,0.316523335502951
15000,7.02,100000.0,7.93,56.1,11,7,1,0,0.5830020886744415
18000,8.46,100000.0,10.02,14.3,14,8,0,0,0.5335725341297894
7900,8.19,29120.0,29.14,30.9,17,7,0,0,0.46148240081410985
20000,18.94,65000.0,39.67,,26,7,1,0,0.6447382467832092
15000,25.34,75000.0,28.17,42.4,49,19,1,0,0.4411092367815408
20000,27.27,60000.0,8.21,37.5,23,15,0,0,0.35679688156044964
8000,10.72,125000.0,15.03,48.7,29,23,0,0,0.14722000524810497
15000,6.11,56000.0,12.09,76.7,21,11,0,0,0.29196768981143933
3000,11.55,80000.0,11.82,38.7,16,15,0,0,0.29774270268347175
28000,14.47,152000.0,4.04,21.5,28,12,0,0,0.5469204104938716
16000,15.02,85000.0,34.11,63.5,24,19,1,0,0.19185790845406717
4200,11.8,13000.0,108.03,16.1,12,7,2,0,0.460301191611891
15000,18.94,60000.0,28.22,53.0,24,10,1,0,0.5404561257572851
15000,18.94,28000.0,37.33,31.2,33,23,1,0,0.13561181337988648
10000,18.94,34800.0,30.31,19.8,25,18,1,0,0.2755281485242402
19200,10.47,49000.0,18.03,57.0,15,6,0,0,0.46184168883669424
18925,18.94,67000.0,29.57,81.0,27,21,2,0,0.19307701761569707
9600,17.97,40000.0,23.34,84.8,33,26,0,0,0.05804886017126851
8000,14.47,52000.0,17.49,16.1,19,9,1,0,0.6221239369804541
11000,6.46,179500.0,10.71,49.9,40,10,0,0,0.7028107360345309
6000,10.33,51000.0,7.34,23.1,12,9,0,0,0.4720077098304422
4200,7.02,45000.0,33.91,29.2,34,14,0,0,0.32746362021105896
7000,10.33,32000.0,8.33,60.4,3,3,0,0,0.5535760654669427
10000,11.8,55000.0,20.1,31.1,29,10,0,0,0.5032564045402473
1000,25.34,44000.0,20.21,44.6,6,5,2,0,0.7975087449968402
4000,16.14,20000.0,16.63,47.5,29,6,0,0,0.6546699138968233
30000,10.33,80000.0,13.2,34.4,18,10,0,0,0.3638994307626957
10000,13.56,110000.0,6.74,41.2,14,12,1,0,0.5209222284288324
37000,16.14,71000.0,22.11,18.6,22,14,0,0,0.2500787886039619
8500,7.56,36000.0,5.0,10.6,22,12,1,0,0.48247368489969017
6500,13.56,40000.0,19.11,36.9,24,11,1,0,0.5208442782457756
7000,12.98,103000.0,17.09,75.9,25,21,0,0,0.14295415722549537
1000,8.46,39000.0,14.95,7.6,19,13,0,0,0.3614328158155053
20000,7.56,160000.0,26.08,35.7,35,20,1,0,0.2933583133687314
18000,20.89,45000.0,13.79,39.1,11,4,2,0,0.7851731242543215
5000,20.89,150000.0,9.26,94.2,21,10,1,0,0.6901366983578193
5000,12.73,53000.0,28.35,74.0,29,11,2,0,0.5825025297185051
3000,16.91,70000.0,13.85,34.2,14,9,1,0,0.6360708594349016
11000,8.19,58000.0,45.48,47.2,29,12,0,0,0.3105730168958822
30000,28.72,80000.0,8.51,24.3,14,7,2,0,0.7784840362526153
32000,12.98,72000.0,34.28,71.8,24,15,2,0,0.2805174930043452
3500,8.81,70000.0,29.45,20.0,19,13,0,0,0.34253284185225424
23000,12.98,86229.0,11.43,24.4,10,8,1,0,0.5655470078442205
5000,7.56,20000.0,14.77,22.7,11,8,1,0,0.5165683416811273
20000,13.56,43000.0,29.05,52.5,27,14,0,0,0.23869770227396273
10000,11.06,120000.0,15.79,16.5,30,17,0,0,0.3561959495759689
40000,18.94,14000.0,11.58,83.9,6,3,0,0,0.39917829148029843
10000,14.47,30000.0,25.08,79.0,14,12,0,0,0.2336501550724555
11500,11.8,60000.0,24.9,18.5,43,34,3,0,0.08485070496071337
1650,6.46,40000.0,7.59,7.0,14,7,1,0,0.6573160703933693
10000,11.8,68000.0,14.84,37.1,13,6,0,0,0.575627177620509
6000,7.02,65000.0,13.88,11.5,32,21,0,0,0.1798216525494614
15000,27.27,100000.0,29.59,78.0,45,22,2,0,0.3734909084357049
6000,8.81,157000.0,25.96,73.3,29,17,0,0,0.2942185810783833
7000,12.98,95500.0,25.45,26.3,24,11,1,0,0.5988911220358119
8500,16.14,50000.0,16.95,37.8,16,9,0,0,0.4825477085914021
30000,8.46,115000.0,28.52,88.3,19,8,0,0,0.3610234789286727
10000,8.46,43000.0,1.4,1.0,7,3,0,0,0.6794479209121285
25150,11.8,70000.0,28.58,54.3,28,7,1,0,0.5945791008598562
10000,8.19,44000.0,16.72,34.5,15,7,0,0,0.4841850556043236
10000,13.56,40000.0,10.89,8.2,21,7,1,0,0.7029813847258523
5000,15.02,28000.0,20.96,58.3,13,7,2,0,0.6538066351408238
12000,11.55,30000.0,6.08,18.8,16,9,0,0,0.4579517496448494
12000,12.98,60000.0,19.08,2.9,35,17,1,0,0.40978580888139393
5400,19.92,25000.0,26.5,71.3,7,4,1,0,0.6388069788430711
7625,8.19,24000.0,19.8,95.9,18,8,0,0,0.3395069050017666
6000,8.81,50000.0,19.83,27.2,28,12,3,0,0.6801025897411507
10000,11.31,51000.0,27.29,45.1,20,14,1,0,0.32358733540918977
12500,12.98,80000.0,24.47,55.2,22,14,0,0,0.28625618034790107
10000,16.91,40000.0,23.49,27.8,31,11,1,0,0.5828554796944466
20000,16.14,39120.0,23.87,55.9,14,6,0,0,0.46741343287166875
40000,8.19,121000.0,22.13,64.6,37,15,0,0,0.2390321481295789
6500,6.67,250000.0,4.99,25.4,21,13,0,0,0.6411431265354207
17000,19.92,45000.0,18.45,22.1,16,7,0,0,0.5657796354450436
15000,18.94,40000.0,36.72,48.2,15,7,1,0,0.5556570412161319
3000,10.72,65000.0,13.85,11.2,22,9,0,0,0.5859955148775932
18500,10.08,47000.0,21.45,71.8,7,5,0,0,0.4103752132585765
20000,11.55,106000.0,5.95,17.9,13,5,0,0,0.6698679119093149
10000,13.56,73500.0,17.21,27.8,31,9,3,0,0.8270415646592145
14000,10.33,109500.0,20.01,36.7,44,16,0,0,0.4064099616067519
3000,10.47,27000.0,6.49,48.1,5,4,0,0,0.5663157541218046
15000,13.56,33000.0,35.16,91.5,10,3,0,0,0.4687286052796095
2400,13.56,20800.0,8.94,68.5,12,4,0,0,0.592451833257908
28950,11.8,104000.0,10.06,57.7,17,6,0,0,0.5388530761083521
5000,12.73,50000.0,19.63,54.9,11,5,0,0,0.5657663153597676
10000,20.89,18000.0,17.0,22.0,24,6,1,0,0.7412478929026065
5000,19.92,51000.0,31.88,69.9,44,23,0,0,0.1489905205188683
15225,8.46,113000.0,21.85,15.7,25,21,0,0,0.15732248807365876
40000,7.02,120000.0,27.14,9.1,26,13,2,0,0.47088018438832135
17000,6.11,160000.0,14.8,41.8,32,9,0,0,0.6360251667370042
11200,10.33,54000.0,15.16,71.0,26,20,0,0,0.11781464484660553
40000,11.31,64000.0,10.88,1.0,24,12,3,0,0.592673041834557
7000,6.46,125000.0,5.18,81.1,29,11,0,0,0.49416886730791354
